6.803429283267887, -5.424877250760162
6.7345304233416545, -4.925807284545349
6.91078094184109, -4.455039188983215
7.065986198565715, -3.978497348561903
7.193027971585875, -3.4899518994252023
7.3227886465224135, -3.004500263977486
7.449321085210076, -2.517953635194238
7.574911244109226, -2.030365480919386
7.647957080407469, -1.5309785707916004
7.574741632056586, -1.0305628449360735
7.439484907025189, -0.545882928268408
7.3094414045253275, -0.061820021841094135
7.176030285067196, 0.4245800892356965
7.028042061054269, 0.9057180566529944
6.823768569433961, 1.3649817347825528
6.37427828195674, 1.5972423094011867
5.88399410693753, 1.7173729504198032
5.398898565594132, 1.8524079945584384
4.908584160981897, 1.9787667170583914
4.420550621915637, 2.0926293594700844
3.9157952343036215, 2.095050560008377
3.4195714013470853, 1.9979091278317542
2.9343985374294044, 1.866484660639498
2.446107920856798, 1.7331845083404405
1.9592985394407474, 1.5986823108398784
1.473317348782286, 1.4700710576623053
0.9946753184659626, 1.3144071183434447
0.5417482005707229, 1.0987264373405605
0.3039907631317509, 0.6537654756797423
0.1582234068802567, 0.17056101356637565
0.012950133605713364, -0.31186918656547236
-0.11202438482526085, -0.8023930633813655
-0.22859662661036553, -1.2920701096577387
-0.3002142049011664, -1.7912470629395332
-0.2319599298189743, -2.2868816138421897
-0.10364087115967667, -2.7725654086159617
0.017689778537291912, -3.2619271300677797
0.1459262484806875, -3.7511965511918857
0.27846276454662605, -4.239047180606182
0.4380120409623315, -4.719043902641106
0.7709525920411611, -5.098994614476829
1.2406218726890987, -5.278394975529438
1.7302126837675906, -5.388146908472299
2.2299162900299505, -5.467247721446655
2.725629658158626, -5.396971637857278
3.179117993865244, -5.181926338676796
3.614508032214563, -4.932402392488342
4.04885772971288, -4.679769853631782
4.4580146309676785, -4.391833107846245
4.78369948921914, -4.009770672982329
5.026174824596188, -3.5686492170928528
5.292033627299456, -3.1380026673487977
5.54791610375009, -2.705002349133099
5.772523165434754, -2.252275217686361
5.761316842418395, -1.7501467657124825
5.620677659853445, -1.264644552782049
5.4857314358415685, -0.7789665173391919
5.28976255995801, -0.3169740545248526
4.888604077397183, -0.011420313750193192
4.404733209364147, 0.11623461227174212
3.9170592578144445, 0.2285199814332822
3.4134218553556437, 0.22032239011014204
2.956634739145808, 0.005937865150338288
2.519194566320873, -0.24923294644412317
2.1716007735982026, -0.6109935150533609
1.978463146927036, -1.077945324541288
1.8491513134992803, -1.5636708566326054
1.7442401676107808, -2.058327976622833
1.8532613046860986, -2.5499963732578026
2.103573532105917, -2.9880314687777085
2.3742507120225684, -3.4102996690943663
2.8770870675360714, -3.4446847768790043
3.2959407419638045, -3.1611373860491194
3.6943449482095327, -2.850936256572402
3.9323391709768045, -2.4061764248733333
4.065263961943992, -1.9191548322104475
3.924217406892179, -1.4388000459356822
